bank,review,rating,date,source,sentiment_label,sentiment_score,themes
CBE,before it was smooth and good. this time after the new update in 2025 i can not make screenshot of my recite. even the downlod button is very delayed in putting my recite in my gallery for simple proof. please fix this i am unable to show proof of payment to my clients. thankyou.,3,2025-04-04,Google Play,NEGATIVE,0.9973511695861816,Other
CBE,cool ❤,4,2025-04-04,Google Play,POSITIVE,0.9997991919517517,Other
CBE,Best app,5,2025-04-04,Google Play,POSITIVE,0.999686598777771,Other
CBE,best banking App,4,2025-04-03,Google Play,POSITIVE,0.999736487865448,Other
CBE,satisfied,5,2025-04-03,Google Play,POSITIVE,0.9997212290763855,Other
CBE,this app is very necessary app many people found it,5,2025-04-03,Google Play,POSITIVE,0.9980692267417908,Other
CBE,cbe very active Bank I'm using CBE app very very satisfaction,5,2025-04-03,Google Play,POSITIVE,0.989459753036499,Other
CBE,It made life alot easier. I cant even imagine having to make all those transactions in person. So this app was crucial for me. Very good app. well done.,5,2025-04-03,Google Play,POSITIVE,0.9997400641441345,Other
CBE,perfect,5,2025-04-03,Google Play,POSITIVE,0.9998517036437988,Other
CBE,thankyou,5,2025-04-02,Google Play,POSITIVE,0.9998428821563721,Other
CBE,I Like it,5,2025-04-02,Google Play,POSITIVE,0.9998593330383301,Other
CBE,"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",1,2025-04-02,Google Play,NEGATIVE,0.9986600875854492,Other
CBE,smart app,5,2025-04-02,Google Play,POSITIVE,0.999789297580719,Other
CBE,isin ga'a,2,2025-04-02,Google Play,POSITIVE,0.7607281804084778,Other
CBE,it's great,5,2025-04-02,Google Play,POSITIVE,0.9998691082000732,Other
CBE,very good app and stars faction with work,5,2025-04-02,Google Play,POSITIVE,0.9998588562011719,Other
CBE,It is excelent,5,2025-04-01,Google Play,POSITIVE,0.9998881816864014,Other
CBE,Smart,5,2025-04-01,Google Play,POSITIVE,0.9998456239700317,Other
CBE,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,3,2025-04-01,Google Play,NEGATIVE,0.9570208191871643,Other
CBE,very interesting app,5,2025-04-01,Google Play,POSITIVE,0.9997968077659607,Other
CBE,wow.......cbe.....keep it up.....!!!!!!,5,2025-04-01,Google Play,POSITIVE,0.9985969662666321,Other
CBE,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,Google Play,NEGATIVE,0.9510265588760376,Other
CBE,Excellent🙏app,5,2025-04-01,Google Play,NEGATIVE,0.6970565915107727,Other
CBE,the most useful,5,2025-04-01,Google Play,POSITIVE,0.9997223019599915,Other
CBE,I am more satisfied in this app . More sure you have to secure.,4,2025-04-01,Google Play,POSITIVE,0.9787841439247131,Other
CBE,Easy to use,5,2025-04-01,Google Play,POSITIVE,0.9988542795181274,Other
CBE,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",4,2025-04-01,Google Play,NEGATIVE,0.9585953950881958,Other
CBE,Excellent !!!,5,2025-04-01,Google Play,POSITIVE,0.9998651742935181,Other
CBE,always we relay on,5,2025-04-01,Google Play,POSITIVE,0.9971832633018494,Other
CBE,I'm lucky to have this🙏 thank you CBE.,5,2025-04-01,Google Play,POSITIVE,0.9997507929801941,Other
CBE,it's need more improvement like Tellbirr.,4,2025-04-01,Google Play,NEGATIVE,0.999363124370575,Other
CBE,goode app,5,2025-04-01,Google Play,POSITIVE,0.9997406601905823,Other
CBE,a very nice app.👍👍👍,5,2025-04-01,Google Play,POSITIVE,0.9998323917388916,Other
CBE,safe easy & fast,5,2025-04-01,Google Play,POSITIVE,0.9997115731239319,Other
CBE,it's good app,5,2025-04-01,Google Play,POSITIVE,0.9998689889907837,Other
CBE,It is veary useful app but screen shout was impossible .solve this problem,5,2025-04-01,Google Play,NEGATIVE,0.9958590865135193,Other
CBE,ጥሩ ነው,5,2025-04-01,Google Play,NEGATIVE,0.7850590348243713,Other
CBE,እጅግ በጣም ጥሩ አፕ,5,2025-04-01,Google Play,NEGATIVE,0.8616330027580261,Other
CBE,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,5,2025-04-01,Google Play,NEGATIVE,0.9528433680534363,Other
CBE,suitable app,4,2025-04-01,Google Play,POSITIVE,0.9997665286064148,Other
CBE,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,1,2025-04-01,Google Play,NEGATIVE,0.9995038509368896,Other
CBE,best transaction method of financial,5,2025-04-01,Google Play,POSITIVE,0.9995972514152527,Other
CBE,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,5,2025-04-01,Google Play,POSITIVE,0.9995881915092468,Other
CBE,It literarily don't work at all,4,2025-04-01,Google Play,NEGATIVE,0.9995075464248657,Other
CBE,good give us plus,5,2025-04-01,Google Play,POSITIVE,0.9998716115951538,Other
CBE,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",4,2025-04-01,Google Play,POSITIVE,0.9895473718643188,Other
CBE,before update it was able to screenshot while after update I can't able to screenshot the transfere details,4,2025-04-01,Google Play,NEGATIVE,0.9852171540260315,Other
CBE,Tnc Cbe,5,2025-04-01,Google Play,POSITIVE,0.9070308804512024,Other
CBE,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,4,2025-03-31,Google Play,NEGATIVE,0.9151973128318787,Other
CBE,great apps,5,2025-03-31,Google Play,POSITIVE,0.9998534917831421,Other
CBE,Excellent,5,2025-03-31,Google Play,POSITIVE,0.9998434782028198,Other
CBE,Great app!,4,2025-03-31,Google Play,POSITIVE,0.9998462200164795,Other
CBE,CBE,5,2025-03-31,Google Play,POSITIVE,0.9966009855270386,Other
CBE,very good 👍 👏,5,2025-03-31,Google Play,POSITIVE,0.9998593330383301,Other
CBE,great when it works,5,2025-03-31,Google Play,POSITIVE,0.9998693466186523,Other
CBE,"the app is very good, but why screenshots is impossible?",5,2025-03-31,Google Play,NEGATIVE,0.981265127658844,Other
CBE,excellent match application,5,2025-03-31,Google Play,POSITIVE,0.9998453855514526,Other
CBE,The Best app😍😍😍,5,2025-03-31,Google Play,POSITIVE,0.9998503923416138,Other
CBE,excellent app,5,2025-03-31,Google Play,POSITIVE,0.9998356103897095,Other
CBE,easy to use and user friendly,5,2025-03-31,Google Play,POSITIVE,0.9979179501533508,Other
CBE,very nice,5,2025-03-31,Google Play,POSITIVE,0.9998563528060913,Other
CBE,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,3,2025-03-31,Google Play,NEGATIVE,0.9200406670570374,Other
CBE,well software,5,2025-03-31,Google Play,POSITIVE,0.999262273311615,Other
CBE,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,4,2025-03-31,Google Play,NEGATIVE,0.8832131028175354,Other
CBE,CBE very good apps,5,2025-03-31,Google Play,POSITIVE,0.9998394250869751,Other
CBE,"This application fast, secure and more convenient. Thanks CBE",5,2025-03-31,Google Play,POSITIVE,0.9992094039916992,Other
CBE,excellent service,5,2025-03-31,Google Play,POSITIVE,0.9998576641082764,Other
CBE,it's best,5,2025-03-31,Google Play,POSITIVE,0.999842643737793,Other
CBE,Why didn't you display cash transactions and bank statement in the mobile banking app?,4,2025-03-31,Google Play,NEGATIVE,0.9976195693016052,Other
CBE,Amazing app,5,2025-03-31,Google Play,POSITIVE,0.9998670816421509,Other
CBE,our legitimate bank,4,2025-03-31,Google Play,POSITIVE,0.9954161643981934,Other
CBE,Ever and never seen this kind of app I proud my CBE,5,2025-03-31,Google Play,POSITIVE,0.9952196478843689,Other
CBE,very good and safe for me!,5,2025-03-31,Google Play,POSITIVE,0.9998769760131836,Other
CBE,it is best bank,5,2025-03-31,Google Play,POSITIVE,0.9997767806053162,Other
CBE,"very good, but sometimes....",4,2025-03-31,Google Play,POSITIVE,0.9997310042381287,Other
CBE,ከአንድ መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ በርከት ላለ ሰው ሲላክ የላኪውን መስሪያ ቤት ወይም ድርጅት ወይም ግለሰብ እንዲያሳይ አታደርጉም ? ግለሰብ ለግለሰብ ወይም ለድርጅት ሲከፍል ያሳያል ።,5,2025-03-31,Google Play,NEGATIVE,0.972727358341217,Other
CBE,Why not allowed to pay for fuel?,4,2025-03-31,Google Play,NEGATIVE,0.9974955916404724,Other
CBE,Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,2025-03-31,Google Play,NEGATIVE,0.9962796568870544,Other
CBE,ቆንጆ ነው,5,2025-03-31,Google Play,NEGATIVE,0.7850590348243713,Other
CBE,Great version,5,2025-03-31,Google Play,POSITIVE,0.9998726844787598,Other
CBE,Good and easy to use,5,2025-03-31,Google Play,POSITIVE,0.9998656511306763,Other
CBE,nice app and fast money transfer,5,2025-03-31,Google Play,POSITIVE,0.9994321465492249,Other
CBE,Really automated...,5,2025-03-31,Google Play,POSITIVE,0.8894475102424622,Other
CBE,good App,5,2025-03-31,Google Play,POSITIVE,0.9998493194580078,Other
CBE,bek betam kelal,5,2025-03-31,Google Play,POSITIVE,0.9325478076934814,Other
CBE,ምርጥ አፕ ነው ተመችቶኛል❤❤,3,2025-03-31,Google Play,NEGATIVE,0.8616330027580261,Other
CBE,Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,2025-03-31,Google Play,NEGATIVE,0.9968405961990356,Other
CBE,"very good, keep it up",5,2025-03-31,Google Play,POSITIVE,0.9998643398284912,Other
CBE,there is some issue the process it delay,3,2025-03-31,Google Play,NEGATIVE,0.9957571625709534,Other
CBE,what an amazing application in Ethiopian Banking industry which is very interested one!,5,2025-03-31,Google Play,POSITIVE,0.9997572302818298,Other
CBE,interesting,3,2025-03-30,Google Play,POSITIVE,0.9998446702957153,Other
CBE,simple&fast!!!,5,2025-03-30,Google Play,POSITIVE,0.9997504353523254,Other
CBE,it is very good app,5,2025-03-30,Google Play,POSITIVE,0.9998699426651001,Other
CBE,It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,2025-03-30,Google Play,POSITIVE,0.999854326248169,Other
CBE,Very God thanks,5,2025-03-30,Google Play,POSITIVE,0.9993305206298828,Other
CBE,The sum is good.,3,2025-03-30,Google Play,POSITIVE,0.9998589754104614,Other
CBE,best of bests,5,2025-03-30,Google Play,POSITIVE,0.99969482421875,Other
CBE,am happy thank you CBE🫡,5,2025-03-30,Google Play,POSITIVE,0.9998605251312256,Other
CBE,it's very nice 👍.,5,2025-03-30,Google Play,POSITIVE,0.9998632669448853,Other
CBE,"The history sometimes misses transactions, tranfer to cbe birr debited but not really transferred, We need to really cop up with the world for real. The hacks and security problems, invest on and solve them.",3,2025-03-30,Google Play,NEGATIVE,0.9945583343505859,Other
CBE,Very good,5,2025-03-30,Google Play,POSITIVE,0.9998520612716675,Other
CBE,halan garidhaa cbe,5,2025-03-30,Google Play,POSITIVE,0.9760899543762207,Other
CBE,best apps for useing,5,2025-03-30,Google Play,POSITIVE,0.9989523887634277,Other
CBE,like it,5,2025-03-29,Google Play,POSITIVE,0.9997184872627258,Other
CBE,Good apps ...But fix the screenshot its not easy like before ......,5,2025-03-29,Google Play,NEGATIVE,0.9470352530479431,Other
CBE,l love it,5,2025-03-29,Google Play,POSITIVE,0.9998722076416016,Other
CBE,"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",5,2025-03-29,Google Play,NEGATIVE,0.9912715554237366,Other
CBE,in this update why screenshoot is disabled now it's not working,1,2025-03-28,Google Play,NEGATIVE,0.9996315240859985,Other
CBE,"realy I donot seen like this application ! fast ,safe ande confortable",5,2025-03-28,Google Play,POSITIVE,0.9892323017120361,Other
CBE,Excellent but needed upgrading!,5,2025-03-28,Google Play,POSITIVE,0.9263746738433838,Other
CBE,goods app!! pleace update this apps??,4,2025-03-28,Google Play,NEGATIVE,0.9845630526542664,Other
CBE,"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",1,2025-03-27,Google Play,NEGATIVE,0.9977697134017944,Other
CBE,Fantastic app! I appreciate it very much,5,2025-03-27,Google Play,POSITIVE,0.9998745918273926,Other
CBE,Convenient app,5,2025-03-27,Google Play,POSITIVE,0.9977468848228455,Other
CBE,Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,1,2025-03-26,Google Play,NEGATIVE,0.9995678067207336,Other
CBE,It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,1,2025-03-26,Google Play,NEGATIVE,0.9995493292808533,Other
CBE,why why u remove screen shoot😡😡,2,2025-03-26,Google Play,NEGATIVE,0.9993287324905396,Other
CBE,"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",1,2025-03-26,Google Play,NEGATIVE,0.9996533393859863,Other
CBE,very nice one,5,2025-03-26,Google Play,POSITIVE,0.9998561143875122,Other
CBE,good application,5,2025-03-25,Google Play,POSITIVE,0.999854564666748,Other
CBE,problem solver and the best fast app,5,2025-03-25,Google Play,POSITIVE,0.9997761845588684,Other
CBE,ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,5,2025-03-25,Google Play,NEGATIVE,0.944585382938385,Other
CBE,Please bring back the screenshot option. The screenshot download option takes like 15 second appear in gallery and most people don't know about it.,3,2025-03-25,Google Play,NEGATIVE,0.995722770690918,Other
CBE,you must added dark mode options ❗,3,2025-03-25,Google Play,NEGATIVE,0.9864996671676636,Other
CBE,Thank you,5,2025-03-25,Google Play,POSITIVE,0.9998352527618408,Other
CBE,cbe,5,2025-03-25,Google Play,POSITIVE,0.9966009855270386,Other
CBE,ممتاز جدا جدا,5,2025-03-24,Google Play,NEGATIVE,0.8608055710792542,Other
CBE,very nice and convenient app,5,2025-03-24,Google Play,POSITIVE,0.9998267292976379,Other
CBE,there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,2,2025-03-24,Google Play,NEGATIVE,0.9997902512550354,Other
CBE,👍👍👍,5,2025-03-24,Google Play,NEGATIVE,0.6970565915107727,Other
CBE,Great experience so far but why this app ain't working while developer mode is on?,4,2025-03-24,Google Play,NEGATIVE,0.9967141151428223,Other
CBE,why did the screen shot stopped ?????,3,2025-03-24,Google Play,NEGATIVE,0.9990077614784241,Other
CBE,it's genuine app..,5,2025-03-24,Google Play,POSITIVE,0.9998555183410645,Other
CBE,okay 👌👍,5,2025-03-24,Google Play,POSITIVE,0.998088538646698,Other
CBE,it's a very good application but sometimes it takes a long time to synchronize,4,2025-03-23,Google Play,NEGATIVE,0.9900750517845154,Other
CBE,commercial dank...,5,2025-03-23,Google Play,NEGATIVE,0.9671616554260254,Other
CBE,it's very good,5,2025-03-23,Google Play,POSITIVE,0.9998470544815063,Other
